"1120288707460980736^'icymi  we're joined by paul mahler  senior data scientist and technical product manager for machine learning at  paul discusses rapids open source project  which aims to bring gpu acceleration to traditional data science workflows and ml tasks'^2019-04-22^11:30:16^7225"
"1120288852709535745^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:30:51^0"
"1120288914848325632^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:31:05^9"
"1120289046205489152^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:31:37^1"
"1120289262556127233^'- (sold)dell latitude e core i ghz th generation ram gb hdd gb *gb dedicated nvidia m* "" lcd display *hrs battery life* excellent condition  price is  /-'^2019-04-22^11:32:28^16"
"1120289294042660864^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:32:36^5"
"1120289451505258497^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:33:13^0"
"1120289661920976896^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:34:04^1"
"1120289973050253313^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:35:18^1"
"1120290168320200704^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:36:04^1"
"1120290233914806272^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:36:20^7"
"1120290574618071040^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-22^11:37:41^274"
"1120290662543437825^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:38:02^0"
"1120290682894258176^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:38:07^0"
"1120290777177788417^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-22^11:38:29^274"
"1120290849886228482^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:38:47^0"
"1120290856228073473^'rt : alienware  r the ultimate gaming machine - core i-hq | gb nvidia gtx  | gb ram processor : intel core i-'^2019-04-22^11:38:48^247"
"1120290901606092800^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:38:59^9"
"1120291001409531905^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:39:23^89"
"1120291122495012864^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:39:52^1"
"1120291182746066944^'enter this origin pc x nvidia geforce x timmac worldwide rtx ti giveaway!'^2019-04-22^11:40:06^274"
"1120291196943859713^'what is causing the nvidia gforce experience to activate when i open autocad lt ? where do i turn it off?'^2019-04-22^11:40:10^34"
"1120291512045178882^'rt : giveaway time!! watchwin is back and we've partnered with to create an absolute beast workstation powered by an'^2019-04-22^11:41:25^7"
"1120291665317646336^'rt : just checking in grinning face with smiling eyessparkling heart rl's got me busy lately nvidia ansel various super resolution settings tombraider shadowo'^2019-04-22^11:42:01^47"
"1120291671428587520^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:42:03^0"
"1120291744799707136^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:42:20^1"
"1120291986647343104^'how unitedhealth group is infusing deep learning into healthcare services ai artificialintelligence ml machinelearning deeplearning neuralnetworks $unh health automation ehr patientcare data algorithms'^2019-04-22^11:43:18^82"
"1120292108202541056^'rt : oceanlotus apt more c: snortlauradesnoyers[]com nvidiabenjamiilliams[]club urielcallum[]com'^2019-04-22^11:43:47^419"
"1120292317880041473^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:44:37^44"
"1120292426982227968^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:45:03^2"
"1120292438214610944^'nvidia announces $ ai computer for developers  makers  and researchers - the verge'^2019-04-22^11:45:05^8628"
"1120292598307065857^'rt : dizzy symbol now selling ikonik skin dizzy symbol price ps/$ payment method's : - paypal f and f - btc - xbox - amazon payment must happen fir'^2019-04-22^11:45:44^187"
"1120292608692105216^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:45:46^0"
"1120292660525375489^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:45:58^0"
"1120292741165015042^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:46:18^2"
"1120292852305735681^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:46:44^0"
"1120292892310953984^'rt : hey guys i'm giving away nvidia codes  ikonik codes  and honor guard codes just follow me retweet this tweet and like this'^2019-04-22^11:46:54^1"
"1120292969809174529^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:47:12^0"
"1120292992135368704^'rt : who wants counterattack nvidia ?'^2019-04-22^11:47:18^4112"
"1120293267373993984^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:48:23^3"
"1120293341760036865^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:48:41^4"
"1120293371631800321^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:48:48^308"
"1120293583079247872^'what is the nvidia price?'^2019-04-22^11:49:38^57"
"1120293646274846720^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:49:53^0"
"1120293694194749443^'join the secretfighting stream community and gain access to sponsors rewards for streaming and grind your way to an nvidia rtx ti! black rightwards arrow[?]'^2019-04-22^11:50:05^336022"
"1120293697667469313^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:50:06^0"
"1120293732237086725^'i wonder how some amiga demos would look like using that insane super resolution ai tech from nvidia post revision train thoughts from watching them way too close the movement would still be jerky what's the size on an amiga pixel on that screen?'^2019-04-22^11:50:14^173"
"1120293747730808832^'rt : join the secretfighting stream community and gain access to sponsors rewards for streaming and grind your way to an nvid'^2019-04-22^11:50:18^29"
"1120293773693607936^'rt : join the secretfighting stream community and gain access to sponsors rewards for streaming and grind your way to an nvid'^2019-04-22^11:50:24^701"
"1120293989482102784^'rt : join the secretfighting stream community and gain access to sponsors rewards for streaming and grind your way to an nvid'^2019-04-22^11:51:15^141"
"1120294117471395841^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:51:46^27"
"1120294168088186880^'rt : we're launching our secretfighting stream community today fire ever wanted to join team secret? make a name for yourself? ga'^2019-04-22^11:51:58^368"
"1120294174299832322^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:51:59^1"
"1120294315585101824^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:52:33^8"
"1120294429284347905^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:53:00^8"
"1120294531340099586^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:53:24^8"
"1120294553968365569^'rt : tael's play win competition is still going! help us spread the word for a chance to win your very own protecte'^2019-04-22^11:53:30^22"
"1120294657689362439^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:53:55^5"
"1120294779244306432^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:54:24^33"
"1120294781744058369^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:54:24^0"
"1120294836643352577^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:54:37^0"
"1120294879962247176^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:54:48^83"
"1120294930100809729^'noticed interesting thing during josh's talk  nvidia tesla t is now available on   for free!'^2019-04-22^11:55:00^993"
"1120294954524344320^'i sell code nvidia!'^2019-04-22^11:55:05^2057"
"1120294955673477120^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:55:06^38"
"1120295069297328128^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:55:33^0"
"1120295095859679233^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:55:39^0"
"1120295355696893953^'rt : who wants counterattack nvidia ?'^2019-04-22^11:56:41^201"
"1120295412705976320^'i uninstalled my nvidia driver(geforce gtx  ti)'^2019-04-22^11:56:55^34"
"1120295425444057095^'deep learning market  top key leaders: ibm corporation  nvidia  intel corporation  - deep machine-learning'^2019-04-22^11:56:58^18359"
"1120295519111262209^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:57:20^6"
"1120295686753476608^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:58:00^3"
"1120295691526520832^'rt : amd radeon vega cards crush nvidia's rtx gpus in world war z using vulkan via '^2019-04-22^11:58:01^323"
"1120295873475436546^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:58:44^3"
"1120295916353851392^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-22^11:58:55^357"
"1120295919449255941^'build log --: intel i-xe processor  cooler master map cpu cooler  asus x sage motherboard  gskill  gb  mhz memory  nvidia quadro p rendering card  nvidia quadro sync ii  seasonic'^2019-04-22^11:58:55^6"
"1120295947848835072^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-22^11:59:02^357"
"1120295963061473281^'rt : amd radeon vega cards crush nvidia's rtx gpus in world war z using vulkan via '^2019-04-22^11:59:06^11"
"1120295966941249537^'rt : use the power of ai to render new insights that drive operational efficiencies transform decision making watch this webi'^2019-04-22^11:59:07^10474"
"1120295992228814849^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^11:59:13^0"
"1120296134600056838^'rt : amd radeon vega cards crush nvidia's rtx gpus in world war z using vulkan via '^2019-04-22^11:59:47^32"
"1120296190975721473^'nvidia isaac sdk now available for download to kickstart robotics development - nvidia developer news center'^2019-04-22^12:00:00^65"
"1120296198345248775^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:00:02^0"
"1120296475358060549^'the controller for the nvidia shield so we can play games that are uh from other platforms that we might not have the hardware for smirking face'^2019-04-22^12:01:08^34"
"1120296558988283906^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:01:28^0"
"1120296625698680836^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:01:44^6"
"1120296777964503041^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:02:20^0"
"1120296791226949633^'rt : msi stealth face with no good gesturezero width joinermale sign[?]face with no good gesturezero width joinermale sign[?]face with no good gesturezero width joinermale sign[?] pro gb ram gb ssd terabyte cori gb nvidia  k only collision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbol macbook ai'^2019-04-22^12:02:23^7104"
"1120296835992707072^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:02:34^0"
"1120296913256046592^'fireupdated price list!fire * honor - ps * eon +  vbucks- ps * eon full set ( stw + k vbucks ) - ps * nvidia - ps (epic code) * royal bomber - ps * ikonik (applied to your account - ps dm me to buymoney bag i have a lot of proof and vouches upwards black arrow[?]'^2019-04-22^12:02:52^187"
"1120296935896834048^'rt : series: ideapad  mtm: bfasin processor: i-u ram: gb hdd: tb graphics: nvidia(r) geforce(r)gt mx (gb gddr'^2019-04-22^12:02:58^2105"
"1120296954175676416^'nvidia launches its isaac sdk to help democratize ai-powered robot development ai'^2019-04-22^12:03:02^123538"
"1120296964669825024^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:03:05^2"
"1120296974178189315^'rt : msi stealth face with no good gesturezero width joinermale sign[?]face with no good gesturezero width joinermale sign[?]face with no good gesturezero width joinermale sign[?] pro gb ram gb ssd terabyte cori gb nvidia  k only collision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbol macbook ai'^2019-04-22^12:03:07^8696"
"1120296981908393984^'rt : good morning tweeps collision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolmsi in the building white right pointing backhand index msi titan pro white right pointing backhand indexgb ram gb ssd white right pointing backhand indexterabyte cori white right pointing backhand indexth gen gb'^2019-04-22^12:03:09^7104"
"1120297055778328576^'who wants to buy a nvidia code for $?'^2019-04-22^12:03:26^201"
"1120297109671096320^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:03:39^1"
"1120297141522575362^'rt : the alien extraterrestrial alien ware nvidia graphics laptop personal computermad madcollision symbolcollision symbol white right pointing backhand indexalienware r gb ram gb ssd terabyte cori gb nvidia  is'^2019-04-22^12:03:47^7104"
"1120297162640957440^'rt : fireupdated price list!fire * honor - ps * eon +  vbucks- ps * eon full set ( stw + k vbucks ) - ps * nvidia - ps (epic code'^2019-04-22^12:03:52^187"
"1120297170857492480^'rt : good morning tweeps collision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolmsi in the building white right pointing backhand index msi titan pro white right pointing backhand indexgb ram gb ssd white right pointing backhand indexterabyte cori white right pointing backhand indexth gen gb'^2019-04-22^12:03:54^8695"
"1120297199517216768^'rt : we're launching our secretfighting stream community today fire ever wanted to join team secret? make a name for yourself? ga'^2019-04-22^12:04:01^1274"
"1120297311383453703^'rt : fireupdated price list!fire * honor - ps * eon +  vbucks- ps * eon full set ( stw + k vbucks ) - ps * nvidia - ps (epic code'^2019-04-22^12:04:27^355"
"1120297358657499137^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:04:39^0"
"1120297366135934976^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-22^12:04:40^128"
"1120297568322244608^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-22^12:05:29^128"
"1120297638681698305^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:05:45^0"
"1120297708772823041^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:06:02^0"
"1120297916789166081^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:06:52^1"
"1120298233312489472^'rt : good morning tweeps collision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolmsi in the building white right pointing backhand index msi titan pro white right pointing backhand indexgb ram gb ssd white right pointing backhand indexterabyte cori white right pointing backhand indexth gen gb'^2019-04-22^12:08:07^5044"
"1120298323590692864^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:08:29^5"
"1120298328103772163^'rt : msi stealth face with no good gesturezero width joinermale sign[?]face with no good gesturezero width joinermale sign[?]face with no good gesturezero width joinermale sign[?] pro gb ram gb ssd terabyte cori gb nvidia  k only collision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbolcollision symbol macbook ai'^2019-04-22^12:08:30^5044"
"1120298331270459393^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:08:30^16"
"1120298452393574401^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:08:59^0"
"1120298484333187072^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:09:07^0"
"1120298540763426816^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:09:20^5"
"1120298751690772482^'nvidia geforce gtx ti gb dx vr ready great condition + box   nvidia - gift ebay ad regalo shopping elettronica telefonia pc computer desktop ecommerce shop fashion shopping style love like instagood shoppingonline follow sal'^2019-04-22^12:10:11^877"
"1120298773400440832^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:10:16^0"
"1120298936265129985^'only working in normal games so no arena highlights'^2019-04-22^12:10:55^3"
"1120299247964807168^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:12:09^15"
"1120299363677429762^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:12:37^0"
"1120299464940560385^'just a reminder bell i sell nvidia bundle for $ it's pretty cheap ;) dm me to buy it'^2019-04-22^12:13:01^160"
"1120299474155376640^'rt : you guys i want to sell my laptop it's an alienware mx core i ram gb it also has a gb nvidia graphic card and a hard'^2019-04-22^12:13:03^1474"
"1120299685200236546^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:13:53^5"
"1120299763713265664^'hi there! i was wondering if i could trade in my counterattack nvidia bundle (code) for one of your ikonik bundles?'^2019-04-22^12:14:12^6"
"1120299823469559810^'just setup a ebay search for the supported models (compat list on nvidia website) they've just released the last version of the drivers that will support d   and some pretty recent cards still have the d feature'^2019-04-22^12:14:26^114"
"1120299879589396481^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-22^12:14:40^160"
"1120299922887258112^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-22^12:14:50^160"
"1120300069612396544^'count me in!! im in it to win it!'^2019-04-22^12:15:25^367"
"1120300142652002304^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:15:42^3"
"1120300277494534144^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:16:14^139"
"1120300470675955712^'rt : giveaway time!! watchwin is back and we've partnered with to create an absolute beast workstation powered by an'^2019-04-22^12:17:01^7"
"1120300568612933633^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:17:24^2"
"1120300637902843905^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:17:40^0"
"1120300735428612097^'nvidia geforce gtx  founder's edition graphics card gb - barely used'^2019-04-22^12:18:04^6260"
"1120300753250217992^'rt : nvidia geforce gtx  founder's edition graphics card gb - barely used'^2019-04-22^12:18:08^1364"
"1120300765850021889^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:18:11^0"
"1120300856413261824^'rt : nvidia geforce gtx  founder's edition graphics card gb - barely used'^2019-04-22^12:18:33^2678"
"1120300856425861123^'rt : nvidia geforce gtx  founder's edition graphics card gb - barely used'^2019-04-22^12:18:33^82548"
"1120300986277326848^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:19:03^0"
"1120301038605688832^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:19:16^0"
"1120301079143620608^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:19:26^0"
"1120301096948441088^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:19:30^0"
"1120301098886209537^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:19:30^0"
"1120301130469318656^'rt : nvidia announces $ ai computer for developers  makers  and researchers - the verge'^2019-04-22^12:19:38^156"
"1120301313181528064^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:20:21^0"
"1120301445612437504^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:20:53^0"
"1120301457926914049^'rt : fireupdated price list!fire * honor - ps * eon +  vbucks- ps * eon full set ( stw + k vbucks ) - ps * nvidia - ps (epic code'^2019-04-22^12:20:56^48"
"1120301518970937346^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:21:10^2"
"1120301603146412032^'hashtag dell g-blk-pus g   gaming laptop "" led display  '^2019-04-22^12:21:31^140"
"1120301605205598208^'rt : noticed interesting thing during josh's talk  nvidia tesla t is now available on   for free!'^2019-04-22^12:21:31^4951"
"1120301636583415810^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:21:39^0"
"1120301855425409025^'rt : spouting whale new blogpost: upgrade the jetsonnano devkit to the latest docker engine -ce  just using the offi'^2019-04-22^12:22:31^120"
"1120301932130607106^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-22^12:22:49^26"
"1120301952364007425^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:22:54^11"
"1120301960110862342^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-22^12:22:56^26"
"1120302302072414209^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:24:17^23"
"1120302397585281025^'rt : icymi  we're joined by paul mahler  senior data scientist and technical product manager for machine learning at  paul'^2019-04-22^12:24:40^112"
"1120302432880332800^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:24:48^0"
"1120302702578343936^'nvidia is a data center company now'^2019-04-22^12:25:53^118"
"1120303073811845120^'rt : giveaway time!! watchwin is back and we've partnered with to create an absolute beast workstation powered by an'^2019-04-22^12:27:21^3"
"1120303134205796353^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:27:36^6"
"1120303245958754305^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:28:02^0"
"1120303334580113410^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-22^12:28:23^1"
"1120303428905738240^'rt : just checking in grinning face with smiling eyessparkling heart rl's got me busy lately nvidia ansel various super resolution settings tombraider shadowo'^2019-04-22^12:28:46^38"
